Daily_Activity_Pattern,Study_Hours,Sleep_Schedules,Class_Attendance,Heart_Rate,Sleep_Quality,Stress_Levels,Step_Count,Messaging_Frequency,Social_Media_Activity
2.763845761772307,2.5024689388918135,6.630271646931828,88.12234793374341,82.44185710315034,4.804179576916831,59.838382066813736,8019.378462449313,38,1.5041025630473768
1.4070456001948426,5.476483597714876,6.460124011226647,56.30010139319971,79.21546083536562,7.462613450807748,64.45860401113794,5371.203625107352,39,2.3042183557410816
3.927972976869379,3.6790167336617365,6.250259771272952,59.82096079360087,77.66818396295402,4.984243317706923,49.69851872345522,10001.686060560756,26,1.3527204243327753
4.498095607205338,3.9258044355213504,6.345754986273283,97.5722412831546,71.60877720729961,7.58997285681,38.43199550676064,9705.60106979345,22,2.3266374190304906
3.442141285965063,5.012229238249906,4.241781145402833,58.77458136906787,78.70061115268956,3.097170679571513,23.39045575831806,6066.851857594447,32,2.390834464464895
8.458637582367365,2.315916967656552,5.841530110710846,78.38636589655273,73.76267319900244,8.318278040335528,39.7092536444723,5742.659505938279,38,3.1451323776582005
4.210779940242304,4.573614619276076,6.611413881369337,78.96572333309689,79.57805609925785,6.295881164081071,40.741816300280576,1763.7336026154408,22,0.5778752065630037
3.5284105871864266,4.249678312319584,6.69182767039688,74.48122310251225,70.03067974882022,2.896867894869156,51.605861794884454,4036.8384568972638,30,0.8317227783820149
5.884264748424236,4.738676896012223,5.26678983088885,82.23726242884092,73.17431025620459,3.1304842826844963,44.82279678292959,4321.0604500844875,27,3.5428714060957898
2.2683180247728636,4.433752965861727,8.01884940903764,61.49133628988092,65.10042207447987,6.652274181125834,60.318994580771424,7270.3806819747715,32,1.8038428243948517
8.219772826786357,7.682950209866341,5.4605901821425995,77.63311338883742,74.64992389993765,8.46945633891199,40.80525093093966,6347.53259111728,30,4.611794685344897
1.6709557931179373,3.043390023623026,7.663348640632084,68.60866276234486,66.88999136371154,4.740650038262396,49.144382497205875,4309.329025169517,43,3.33790458302257
9.881982429404655,3.2035045674972737,7.012633234246022,83.08336298145946,63.85953549838007,3.32470386214833,67.75981164795334,6437.671915070885,30,3.910143225309611
7.9502029236699165,3.0652892103628533,5.724527228187436,57.06117716865747,77.58661147855388,8.803104462195403,55.1273782093245,8010.674295294697,31,5.116038480631342
2.7884411338075514,3.166784321259618,8.630373071131414,78.54387084197381,77.1273977585766,7.023414625757514,49.09943687467153,8055.6786998311745,28,2.5354337822901414
1.0496990541124216,3.0439193090402235,5.067635801892224,59.263517769166185,82.82873734948572,5.032769385547689,40.97083337097234,3200.6594382822377,21,2.1382699418755866
8.339152856093508,5.783524796661328,7.602985008332002,63.93215315575182,70.68874430424901,5.391101757513717,40.50152904927535,6743.473039032338,26,4.30755387839822
7.361716094628554,6.130756371984782,7.700698781651574,60.93549001617916,79.08052846836756,2.8383082114275675,37.240801205720786,4233.318446056779,31,3.764270345894529
7.561064512368886,3.1438805593757855,5.695255749108026,59.14188899344086,80.50797572273663,6.641223670583596,41.884897013256506,8803.457394280547,20,2.7190045352680485
7.941433120173512,2.751466640343657,8.170958360077194,91.28554757803334,79.44773807831595,4.228682594885997,61.33498758116472,8568.292832706997,32,5.087186950433914
1.6664018656068134,4.707123334579606,6.199944182481257,64.28537838304452,66.74346317197858,9.960806590069144,46.67167593061597,5203.945547351083,29,2.6816335352401044
4.226191556898454,3.1716654335785432,6.846432355135828,96.35618909322247,76.49363482271188,5.32165163735699,29.753403959281535,5467.9095951992,30,3.0491604563336723
2.0428215357261674,4.949397726633266,6.812386206525465,98.49632626725955,78.64140296054661,5.372970455706518,76.52253939589676,6077.465899003386,27,3.0318339762513875
8.767930832880342,4.304384531276949,6.3388295102353425,78.56302349685487,75.07178466907942,6.092666086696047,54.799477867177444,2494.413210537322,41,1.5981091576522934
6.609683141448022,1.726383827504152,7.4729699277917385,57.15005613328632,54.13522341628915,9.250804028068721,28.89584899230246,7671.936346881153,20,3.1163780842295865
3.9780822236738427,6.321257801995093,7.452186464662655,68.72741216897907,76.6048962397348,8.207362898737752,43.372266091387644,6454.310907319738,38,5.0951402660977365
1.5720251525742128,6.693816509643282,4.401761632114184,89.8866131674107,97.12531039397243,5.060170628180573,51.66329574242627,8940.350165135718,28,3.6674524730642637
3.79884089544096,3.0808169642734207,8.065208291453782,68.36953643485353,71.39960731243018,7.468293393755164,75.56888139946065,4803.181564074895,29,3.0465951395983972
3.9266498982407234,3.4184476600960236,4.505009614357191,54.350860915139435,67.7192290214468,6.276119489026855,33.378313126116964,5761.754103500137,32,2.7573490782514964
7.566455605042576,4.428798086087357,7.7390554452099884,77.8392455464094,78.73348559711398,5.43130343831124,64.6406107903392,3986.9494839217696,24,3.496300542609527
6.738017242196918,4.501685184980538,7.8520461641931,92.25604257480174,78.12378210466572,2.7308419550591547,70.99229640458515,4991.418873011494,27,4.124649942733777
8.98491468318694,4.987816409009246,5.190840283741762,89.79631935717512,86.92735165416414,5.1754263710940185,40.57018542388145,4636.036007863562,27,3.9138582463346294
5.249934326457543,7.015306808149525,6.007022854454498,58.75615700651766,62.42131844091112,3.2123672832031716,45.837295717096495,8991.947357692892,23,2.502202707267031
2.0763482134447155,3.734579158758926,5.1731543978168775,83.63823072062334,82.31380252574992,9.233579348664891,34.455361289393444,5603.476302497215,29,3.487172391165172
7.419203085006955,2.802554133192319,6.242094763653518,61.025213171782354,80.90422061251464,4.018661321467123,46.94808288379543,7248.351369489227,34,3.719909611722418
7.847065437552077,1.931021157978209,6.130358858977111,60.91037672760861,73.57853463059453,9.570376130800351,49.451150384856035,6238.473192276391,32,1.4892075187095326
6.051494778125466,2.9036049400871216,7.435592638723207,93.70358866525926,78.3868731792169,5.797497610852401,59.894749971235555,4461.069467974374,22,3.2523458117755415
7.938704619591049,3.9503095406893043,8.072370495343531,62.48344763701151,85.29457481598357,6.683899408085443,66.3527520653067,6663.399153656715,33,0.0
5.444160367279517,6.691836795276681,8.174820572947947,63.16236732590056,83.7231538002845,5.88646400040395,38.7785590306753,8198.20666372719,36,3.7238005647317776
5.704595464437946,3.223583051445743,5.825398368106038,50.03266953806498,63.569806879262714,2.1644255527003082,20.490124036610084,4584.481214913296,33,3.9905145818440224
4.847869165226946,4.335681927458348,6.248933751506566,93.53345170627588,83.20158186755485,4.382390971071469,49.681328310856365,8618.225581462757,28,4.121319188679689
1.2287721406968566,3.975365655890872,4.47987416933486,89.62974066045673,74.35311394967482,1.8923150104986153,54.403062949529605,5300.5581570446075,32,2.4074297217456486
1.97102284293974,5.782589910172126,5.532955920204573,81.3664467545339,75.72874098015515,6.606586397650435,53.741265315275626,6034.032147854318,30,3.4635702525360523
1.2828626711806081,7.790398638810433,7.657821959716949,87.51328819694211,75.73196991001694,5.0218677568039505,45.09990128736434,8061.366246020096,28,5.13593076831175
6.727693701374023,3.2036968406195188,8.438699388257877,57.60242837122459,73.4975701120174,8.00186474413843,51.87128149495902,5673.127685561024,19,5.120654472436888
3.82920382968694,3.265840836222667,5.018781353744093,72.91617972937877,86.91707497107065,2.9842343289943285,72.73167212528372,7075.1497186717315,28,2.956240951160159
5.577136220482325,5.566241315603608,5.789042889016527,67.56096936743904,74.16282040150789,2.4810945258640142,55.726012534437636,6370.618342423815,34,3.20897944609434
9.168098265334837,5.022837234439467,6.4683130916492875,54.68882631285082,63.80453871616831,4.6569900786739105,44.399473624953735,7258.736013407637,18,4.666366717101649
3.2436300623398746,6.77006098860405,6.836193390583528,74.3065242607462,71.06470144030271,9.33926844896543,42.49703274356006,2238.521788953006,26,0.7487969771067378
4.693446307320667,4.875892277988946,5.528475776094025,96.03698251713178,76.78694716810476,7.3937963351117055,47.45221463483404,3340.636369583834,23,2.5153863859844634
7.799960246887438,3.4610618638194106,7.008873253356907,52.00295595253473,87.29214784297051,4.7703126231362685,74.5510994274596,8231.934012093676,41,5.003355683305134
3.059183489424602,4.885982246038464,5.931392783514901,64.5730456746897,81.03094684948833,5.655449527788795,47.25048935710704,9074.3628112981,24,4.462800812527149
1.6928191884591368,5.663055370874361,6.482657274946065,60.37704681028517,66.49464721252956,1.7579171005938852,49.70308483218938,5179.026592936958,28,3.553895666474857
3.6077630762239123,5.230723271796046,7.15554109760444,61.907332683284814,99.85189916678891,9.861183067385017,42.765296435955456,6511.943295657731,30,0.7412513920040693
2.4509915852860398,4.760911046660946,6.507706723773126,95.42172759396877,77.6477531097798,6.99766574225427,66.48475036162947,7589.438505804603,34,2.925134650438257
9.367278871083158,5.600012034383731,5.976336931368118,73.40345271171451,87.75390737999015,3.568636616170802,79.39755882117012,8386.43520331741,26,2.1151269056251003
8.273083416079754,5.753943385668509,6.368468235289003,73.31497064699094,73.48285566422771,6.272275547937199,56.759195741470826,2944.6454566583025,30,3.49655835422582
6.700633808593811,6.07323848655629,6.393964448953597,88.02878212276411,80.3335924470545,1.9853412946209459,51.24159355678139,5227.919506043246,25,1.7859799728076795
8.84314531168946,4.973064831384464,6.055986764141447,57.72461020024629,83.39468504518405,9.692530019268252,50.551742497613525,6334.84124030025,24,1.461414907538089
8.23304869209203,3.7493228795247187,6.189444724799477,74.36326770500254,87.18194711754256,2.5730648909502936,20.0,8406.280394472098,32,0.0
2.6791305299743224,4.220070529649984,8.41837660460566,71.49926070605298,85.57368305378225,6.832272862496928,61.17726296427226,11996.86096744299,36,4.832707027465052
9.0330309864098,5.809763449762535,7.173103337529486,79.8455345273328,83.72197000072978,3.209090162850374,52.012496239937654,6543.988546380564,25,2.4003442328354136
5.854080177240856,2.774596493519146,6.145423618365007,99.97788516252193,71.84913268805892,7.458052443836822,56.42513075991087,4186.0450757920225,33,3.2357186755538017
8.266961396476564,4.553009963309352,7.336345285412882,88.47244470410234,69.28253958043939,7.991392305162529,39.328067088744426,7804.536154402596,38,2.9966428252887285
9.06482169931144,3.409991781508959,6.099416612292788,69.89328515087136,78.32607510324198,7.060777560202894,44.23314681534362,9641.99157908142,34,1.398849100559251
3.8620312747467747,4.043117234402226,7.90774956510397,91.37765261370234,84.33128072341069,6.530495142296733,43.834625952452406,7216.028241959002,29,1.11140263282771
1.9904673207490908,5.917677793910948,6.943570630637713,58.53541816562401,72.77279299223393,9.032221845568106,65.32434476109559,5186.702909691414,28,1.4920273110041467
3.051416462877475,4.286648602029855,6.3712374271949255,51.523184315448006,85.65171965714387,1.7076403989078224,44.3186024509536,8915.987882960038,28,1.9152473417559106
4.843970097636307,4.069654822234223,7.037260310972333,60.222418623213656,89.52616745486179,3.9782328920217567,81.23990483164697,8327.09123699687,31,3.5499093705207074
8.362132893302437,1.960215788530121,4.6149486175178005,67.02057780571297,65.8367908092658,3.234587316677614,56.46293628522556,4947.838311608752,17,1.8064235047190829
8.74657524930709,5.119380349040831,5.1478790373082335,75.529037872978,66.6307929620372,9.892125658588794,30.864760100064025,7762.851235068684,24,5.619735947391932
1.0625691747807164,4.968226271711613,5.067289992321133,80.75645702706,73.59624941094664,4.504508017001862,48.071805601220646,8994.531135317746,22,4.540726553839726
5.596725723198092,7.24488208495819,6.6715317137164485,95.53028586072108,78.07612668189196,7.593514293163588,40.22487316765377,9363.780085117787,26,4.212539324498563
4.7566990283390105,3.5383326475704986,8.57901799938211,75.49270047752289,69.75432986232948,7.162526474929042,20.0,6867.102049381088,41,2.820511646290275
2.9989702942365724,4.328725491495908,9.177560175431159,75.06378223128647,88.52202678867144,2.9087311372963995,73.99206410170684,6283.841107641362,29,5.2714211035807255
2.0787883060031453,4.374075525566133,7.265661321728908,52.51215049114911,79.24066861518452,3.150979121903962,60.54713813330006,9454.547644162525,30,2.672991553318314
4.038536542632651,6.366179919645211,7.101013369933348,51.74557763281119,75.3944704824074,3.5315610719773067,57.99810976848969,4579.67899403823,27,2.953107878768631
9.486187335212673,3.857056701419572,4.338730719016713,77.5579980958186,60.64090476131472,4.700145504334413,52.481054904495565,7877.158581842011,28,3.254961809623904
3.908826388186797,4.418532288655509,5.848791440319174,71.90893066241722,61.84184183572493,3.1089255908547413,29.269736469613434,4259.9467452711415,35,4.052734560815016
5.669115595690295,4.911844764574809,5.554659497710113,91.95901974901493,77.81009250281807,1.1768633447216303,42.74574290666845,9130.752544519206,31,3.9553621185044783
7.3271706300566,4.279913684734537,5.754982882098661,58.033979235592255,53.67404373845164,8.91453751126476,62.626711621760194,6483.908968777677,26,2.287312082333095
4.272666421413646,3.3303495781742076,6.298227417698253,51.24858310585248,85.12637409644071,9.690488482427957,34.23169955326246,9537.166471294939,26,2.2005094208610694
9.746038744488645,4.291134989347461,5.933491306763447,72.45193839650629,73.4184615562768,4.074133483284111,20.0,7982.825512711054,30,3.9598544357281265
9.662025654479,5.610447624789658,4.124840227549055,61.873927837612875,107.43092969594733,4.0465619148292555,46.59340988328611,4553.55953987614,41,4.072854875836849
3.2660406624282774,2.4602270508834096,7.39749230734104,52.480718666941875,98.07916250616111,1.0638263149693388,47.873636689586924,9849.255464154487,32,2.4099733127656906
5.475236553031469,4.199454511220314,5.2127083691122325,86.22991434238145,73.18550930752484,7.1222561949733665,52.033451246220636,10102.49053285546,31,0.6192178954823193
3.707904788350927,2.94981877759124,6.78709623693338,55.579649997862376,73.93662997468685,8.428959061737658,60.927779652718044,8764.57298519843,26,2.689025855987633
3.5635644493972087,5.792569943387264,8.988899203699969,80.41597500038858,84.95581514002029,2.3194747032400285,59.56408718346813,5476.82426992756,27,3.935288698238788
1.3319825261907952,1.715219642824338,5.396738490096292,64.05248750834446,92.03172609918037,2.4369971443043568,53.881547078658826,6387.972091285183,17,5.7081252696296705
6.486079005819072,3.1616172290926174,3.4636549727044046,58.674802517751104,58.61970942563983,8.11074924974294,67.93297082130064,7290.854434811519,33,1.203063056489007
5.524111209059753,4.565817812596781,6.156794933743867,68.98757614596587,57.13624534645314,6.5466167351873015,27.21545328780028,5592.579201337134,29,2.36014312075414
1.463308761249904,6.348286043851511,7.821151561998285,90.07228881114769,68.77965194445619,1.4037450186494531,57.568727217160856,10384.693144926408,28,2.4158946577119353
3.507818178129503,3.901374608390518,8.850016945064713,69.60467884522863,80.82737583173865,6.602922914160535,59.39807545005414,7288.6529434520735,28,5.033708009147252
9.174392973699883,3.1672007099602024,5.0245404866570995,87.53848246055279,79.96873590507597,3.780259505593895,31.406565708796407,1593.3039057852857,42,2.947587749312051
3.1560570160027517,6.821735604160885,7.096039067883826,56.27431483995753,85.69771454983851,4.318526399237614,27.45694086976416,7678.711625512441,30,1.6390101609416017
2.304053848821008,1.827979149375634,5.941627451863936,88.63857098325396,63.003024716346914,7.9275827646719215,38.81086810286598,6303.685206365373,30,3.8380429243827288
5.405074842498067,0.7017910650698771,6.372861974835037,61.84666624533243,51.83856137031123,8.298416734053497,40.07687836227062,6850.146887763104,27,2.3930422199385806
9.870854086995406,4.6600216750799985,9.673212016420441,83.86965649444363,83.58014195302145,4.603209641558475,61.30129195253646,6262.7612684286005,31,1.1634190899630683
3.178497443603504,3.2469186634710834,4.696435605925816,78.28907774204981,66.71803727034765,9.524376424057193,40.78191824463357,8614.092833213375,26,1.660840039085774
7.049219926652907,2.46815077430393,6.804487593793488,96.45723586058438,54.81512135611362,4.65816446156865,37.15477222578194,9239.375557106763,28,5.601062931633929
7.854576537958458,5.06253467094903,7.06123180611852,69.3661258987657,76.45063745959382,7.946524317070989,40.82549394958161,7566.106324517307,28,3.5763138324741934
3.1387378959315972,4.365701070656798,7.802943589927216,53.30825944172202,82.93175688218678,5.3548953810783315,66.77948501231317,6321.377625723682,29,3.1616400831788143
7.553947137506736,3.1538820538949075,6.617579784165074,50.95777427756264,73.77942867878723,9.077790938698756,50.19565061565428,6917.32559038166,25,2.625159396281931
4.3100481944732785,2.0795434019936585,6.869660647404923,91.34292804863765,70.42151613817511,9.169851192851608,47.31123461964632,7039.1992331552565,30,3.438223263178198
6.690752475342215,5.308685992420217,6.030021719093851,76.23678188307161,73.40637767854093,1.7867512708397548,48.34991751948423,5395.139920270326,35,3.4203539190037415
6.7017673968480524,4.975301766937991,6.822952329494129,88.76220259174747,71.29417237599218,9.428439981792032,69.38090501489785,8157.857297142469,34,3.438253242310989
5.821972156672826,3.8512362043309256,6.0881692694031075,61.72128000057573,61.51952888059833,8.429813573683742,38.76242410095137,7920.0846477209325,27,3.1722676354166293
1.8126079304896747,6.769955494071499,7.245886267827261,67.25418727566168,67.85319323009568,8.121796428814001,69.73262436410155,10080.882479553347,27,4.303197507458324
8.51772246030314,2.394872850510771,6.056467596747639,51.50519361056595,80.21279905013814,2.808202057169702,53.15744448382255,9510.69956057695,26,3.0346565190010963
3.8870205847456223,1.711712243612892,6.9525204726826235,98.07461622870561,78.216785413765,8.246072878791985,47.593709270369786,5628.650164819739,30,1.5330917466710419
2.678666593598688,2.9621378951781336,6.464884623578026,83.39339533504068,76.6805980596682,8.65119461216533,87.51350746901423,8640.59674901793,25,2.0813656636486977
1.3669762739928752,3.9316209754667533,7.851260300926602,96.66025438796531,65.0485151814662,3.6023530100873584,34.165407653021056,5098.093233811057,24,0.03147195976543138
6.318036488694176,4.3650091739840375,6.438327531693816,63.274820371453615,73.18496837864333,9.570340705260914,44.69471360649491,8391.864201881699,35,6.0402256740635885
7.098079256580542,3.638145913215505,4.372361038151743,80.57318056128304,53.22934953557145,1.4487413175924782,31.513531412539997,5966.771602479785,34,4.29413188792903
1.1492904603507053,4.528083094771445,8.01430580085679,83.92499841463189,76.7847666388539,2.349183279224257,64.28692955804254,4953.493553248831,36,1.7548942573061446
5.608837524693529,2.122690863714334,5.413121238964857,65.87748501287942,89.28857707813567,5.838230242463629,75.33783400477519,7560.090685394809,24,2.5772327259043504
3.0384619767814414,6.165646906109889,5.715480393621416,92.40546175078151,60.25867867957894,6.182132240100787,75.04884172106958,1650.8657436917183,23,2.04468528869035
6.806555113685048,3.876773232411147,5.785206447147809,97.35807314501238,69.14072326682245,6.80635074970813,68.35923129719006,3498.048851189544,29,5.313820817061176
2.569297861044923,5.675943747382192,8.14932571180498,94.24275588480022,78.2910677871013,1.152722163839198,47.035692983060514,6645.016232451434,34,0.8701842535936066
7.218439642922194,4.5140880195665565,3.9371909432255654,86.95334879696863,87.52842634427483,9.643300971599173,44.521385337652305,7164.883533269685,33,3.171714088228169
4.480618116704837,4.685129828730676,10.0,63.8732339862477,70.51775383699851,1.401292834607296,24.932453412589023,6261.362459683623,27,2.837208236152728
9.43056989863061,4.8546509203483055,7.767268170879262,64.08080210528159,68.07749670734104,2.2875575745106214,80.53810302772689,3841.1274025648027,37,4.240257946063672
2.2376884973139393,4.671562840025972,6.767886696954991,98.1680160223019,55.31076857583917,1.126130657734513,57.034671172227014,5364.216315722989,26,2.8439861584129575
4.069597159452327,4.964084139801316,6.434127199260456,50.5142247967846,76.03438129308107,6.101725899646852,42.620646426957755,7782.418654474788,35,0.3626866850168473
2.021261691165302,5.993728795198647,6.842664889829188,85.80249866210723,95.42076040143743,9.39040195528875,69.92085333480452,8163.563541256725,27,2.6233232480363387
9.322242564507064,4.294781754552205,7.125346914055206,85.31230812776312,77.77358461964675,6.993524494724178,35.40853224859999,6967.553764808117,30,1.5417566730850125
